anio,mes,maquina,central,agente,agente_descripcion,region,pais,tipo_maquina,fuente_generacion,tecnologia,categoria_hidraulica,categoria_region,generacion_neta_MWh,indice_tiempo
2019,11,FRIATG01,FRIA,CTFRIASG,GENERACION FRIAS S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,14534.095,2019-11
2019,11,FSIMHI,FSIMHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,2853.147,2019-11
2019,11,FUTAHI,FUTAHI,HFUTALEG,HIDROELECTRICA FUTALEUFU SA,PATAGONICA,Argentina,TURB HIDRAULICA,Hidráulica,HID,Futaleufú,Patagonia,157687.399,2019-11
2019,11,GARAEO,GARAEO,PEGARAYG,P.EOLICO GARAYALDE,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,11420.631,2019-11
2019,11,GBELTG01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,163497.579,2019-11
2019,11,GBELTG02,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,163786.568,2019-11
2019,11,GBELTV01,GBEL,TMBELGRG,TERMOELECTRICA M.BELGRANO S.A.,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,180556.569,2019-11
2019,11,GCRSDI01,GCRS,CTGCATAG,BIOGAS RS CT GONZ. CATAN SECCO,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,GEBATG01,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,67484.502,2019-11
2019,11,GEBATG02,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,CC,,Gba - Litoral - Buenos Aires,32321.957,2019-11
2019,11,GEBATG03,GEBA,GENELPLG,PAMPA ENERGIA SA,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,29372.792,2019-11
2019,11,GEBATG04,GEBA,GENELCTG,GENELBA - RES.287,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,22373.005,2019-11
2019,11,GEBATV01,GEBA,GENELBAG,GENELBA - PETROBRAS,GRAN BS.AS.,Argentina,TURBO VAPOR,Térmica,CC,,Gba - Litoral - Buenos Aires,28437.593,2019-11
2019,11,GNV1EO,GNV1EO,PEGENO1G,P.EOLICO LA GENOVEVA I REN2,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,GNV2EO,GNV2EO,PEGENO2G,P.EOLICO LA GENOVEVA II MATER,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,15541.271,2019-11
2019,11,GOYATG21,GOYA,ELEPCRUG,ELECTROPATAGONIA-C.RIV-C.COMB.,NORESTE,Argentina,TURBO GAS,Térmica,TG,,Nea,0,2019-11
2019,11,GOYDDI01,GOYD,CTGOYASG,CT GOYA - SECCO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,201.191,2019-11
2019,11,GRIOEO,GRIOEO,PEGARCIG,P.EOLICO GARCIA DEL RIO,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,4217.178,2019-11
2019,11,GUEMTG01,GUEM,CTGUEPLG,PAMPA ENERGIA SA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,48234.54,2019-11
2019,11,GUEMTV11,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,Argentina,TURBO VAPOR,Térmica,TV,,Noa,9605.314,2019-11
2019,11,GUEMTV12,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,Argentina,TURBO VAPOR,Térmica,TV,,Noa,2979.332,2019-11
2019,11,GUEMTV13,GUEM,CTGUEMEG,C.TERMICA GUEMES S.A.,NOROESTE,Argentina,TURBO VAPOR,Térmica,TV,,Noa,1537.632,2019-11
2019,11,HON1FV,HON1FV,CFCAHO1G,C.FOTOV. CAÑADA HONDA I-ENARSA,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,471.073,2019-11
2019,11,HON2FV,HON2FV,CFCAHO2G,C.FOTOV. CAÑADA HONDA 2-ENARSA,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,660.099,2019-11
2019,11,HON3FV,HON3FV,CFCAHO3G,C.FOTOV. CAÑADA HONDA 3-ENARSA,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,0,2019-11
2019,11,HUEMDI01,HUEM,SINOHUZA,SINOPEC Arg. - El Huemul,PATAGONICA,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,6791.306,2019-11
2019,11,IGLEFV,IGLEFV,PFCSOLAG,PQUE FOTOV. CORDILLERA SOLAR,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,21662.797,2019-11
2019,11,INDETG01,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,2316.375,2019-11
2019,11,INDETG02,INDE,GINDEPEG,GENERACION INDEPENDENCIA S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,3678.594,2019-11
2019,11,INDETG03,IND1,CTINDEPG,CT INDEPEND. ETAPA1 G MEDITERR,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,712.704,2019-11
2019,11,INDETG04,IND2,CTINDE2G,CT INDEPEND. ETAPA2 G MEDITERR,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,875.76,2019-11
2019,11,INTADI01,INTA,CTINTASG,CT INTA CATAMARCA - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,450.39,2019-11
2019,11,ISBATV01,ISBA,AZUCTETA,AZUCARERA JUAN M.TERAN SA,NOROESTE,Argentina,BIOMASA,Renovable,BIOM,,Noa,0,2019-11
2019,11,ISVEDI01,ISVE,CTISLAAG,CT ISLA VERDE - AGGREKO,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,73.692,2019-11
2019,11,ITATDI01,ITAT,CTITATTG,CT ITATI - TURBODISEL,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,17,2019-11
2019,11,JUARDI01,JUAR,CTJUARSG,CT ING JUAREZ - SECCO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,679.361,2019-11
2019,11,JUMEEO,JUMEEO,CEOJUMEG,C.EOLICA EL JUME Sgo del Ester,NOROESTE,Argentina,EOLICA,Renovable,EOL,,Noa,1071.83,2019-11
2019,11,JUNIDI01,JUNI,CTJUNISG,CT JUNIN,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,849.631,2019-11
2019,11,LBANTG21,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,266.719,2019-11
2019,11,LBANTG22,LBAN,GELABANG,GENERACION LA BANDA S.A.,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0.066,2019-11
2019,11,LBLADI01,LBLA,CTLBLASG,CT LAGUNA BLANCA - SECCO,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,1085.096,2019-11
2019,11,LCA2EO,LCA2EO,PECAST2G,P.EOLICO LA CASTELLANA 2,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,5892.652,2019-11
2019,11,LCA2TG01,LCA2,CTLCAM2G,CT LOMA CAMPANA 2 -Y-GEN ELECT,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,21355.881,2019-11
2019,11,LCAMTG01,LCAM,CTLCAMPG,CT LOMA CAMPANA 1 -YPF,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,73885.723,2019-11
2019,11,LCASEO,LCASEO,PECASTEG,P.EOLICO LA CASTELLANA,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,34549.231,2019-11
2019,11,LDCUHI,LDCUHI,PAHCTMEG,PAH CT MENDOZA - ENARSA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,587.914,2019-11
2019,11,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO GAS,Térmica,CC,,Cuyo,178.641,2019-11
2019,11,LDCUTG22,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,178.641,2019-11
2019,11,LDCUTG23,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,423.792,2019-11
2019,11,LDCUTG24,LDCU,CTMENZAC,C T MENDOZA COGENERADOR,CUYO,Argentina,TURBO GAS,Térmica,TG,,Cuyo,594.053,2019-11
2019,11,LDCUTG25,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,Argentina,TURBO GAS,Térmica,CC,,Cuyo,89906.31,2019-11
2019,11,LDCUTG26,LDCU,LUJCUYOC,LUJAN DE CUYO COGENERAC.PUERTO,CUYO,Argentina,TURBO GAS,Térmica,CC,,Cuyo,31198.314,2019-11
2019,11,LDCUTG27,LDCU,LUJCUYOC,LUJAN DE CUYO COGENERAC.PUERTO,CUYO,Argentina,TURBO GAS,Térmica,CC,,Cuyo,31450.314,2019-11
2019,11,LDCUTV11,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO VAPOR,Térmica,TV,,Cuyo,21655.244,2019-11
2019,11,LDCUTV12,LDCU,CTMENZAG,C. TERMICAS MENDOZA SA,CUYO,Argentina,TURBO VAPOR,Térmica,TV,,Cuyo,18941.923,2019-11
2019,11,LDCUTV15,LDCU,CTMENPLG,C. TERMICAS MENDOZA PLUS,CUYO,Argentina,TURBO VAPOR,Térmica,CC,,Cuyo,42412.954,2019-11
2019,11,LDLATG01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,70766.64,2019-11
2019,11,LDLATG02,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,74455.405,2019-11
2019,11,LDLATG03,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,TURBO GAS,Térmica,CC,,Comahue,74241.823,2019-11
2019,11,LDLATG04,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,33039.183,2019-11
2019,11,LDLATG05,LDLA,CTLLATAG,CT LOMA DE LA LATA II(NEUQEUN),COMAHUE,Argentina,TURBO GAS,Térmica,TG,,Comahue,45093.373,2019-11
2019,11,LDLATV01,LDLA,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,TURBO VAPOR,Térmica,CC,,Comahue,117056.914,2019-11
2019,11,LDLMDI01,LDLM,PAMPAENG,C.T. LOMA DE LA LATA S.A.,COMAHUE,Argentina,MOTOR DIESEL,Térmica,DI,,Comahue,0,2019-11
2019,11,LEALTV01,LEAL,ILEALESC,CTBM INGENIO LEALES,NOROESTE,Argentina,BIOMASA,Renovable,BIOM,,Noa,274.296,2019-11
2019,11,LEDETV01,LEDE,LEDESMYA,LEDESMA SAAI,NOROESTE,Argentina,TURBO VAPOR,Térmica,TV,,Noa,299.866,2019-11
2019,11,LEVATG01,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,7.65,2019-11
2019,11,LEVATG02,LEVA,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2019-11
2019,11,LIBEDI01,LIBE,CTLIBESG,CT LIBERTADOR GSM - SULLAIR,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,211.195,2019-11
2019,11,LINCDI01,LINC,CTLINCSG,CT LINCOLN,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,565.939,2019-11
2019,11,LLANFV,LLANFV,PSPLLANG,PQUE SOLAR PQUE DE LOS LLANOS,NOROESTE,Argentina,FOTOVOLTAICA,Renovable,SOL,,Noa,2800.89,2019-11
2019,11,LLOMFV,LLOMFV,PFLOMITG,PQUE FOTOVOLTAICO LAS LOMITAS,CUYO,Argentina,FOTOVOLTAICA,Renovable,SOL,,Cuyo,519.26,2019-11
2019,11,LMADHI,LMADHI,HIDMADEG,HIDROELECTRICA LAS MADERAS,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,8520.185,2019-11
2019,11,LMO1HI,LMO1HI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Centro,8514.563,2019-11
2019,11,LMO2HI,LMO2HI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,1420.39,2019-11
2019,11,LOBODI01,LOBO,CTLOBOSG,CT LOBOS BS.AS - SULLAIR,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,3451.103,2019-11
2019,11,LOM4EO,LOM4EO,CELOMABG,C.EOLICA LOMA BLANCA IV-ENARSA,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,15447.528,2019-11
2019,11,LPALDI01,LPAL,CTLPALTG,CT LAS PALMAS -TURBODISEL,NORESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Nea,0,2019-11
2019,11,LPAZDI01,LPAZ,CTLAPAZG,CT LA PAZ Entre Rios - ENARSA,LITORAL,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,79.435,2019-11
2019,11,LPLADI01,LPLA,CTLAPLSG,CT LA PLATA - SULLAIR,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,196.623,2019-11
2019,11,LQUIHI,LQUIHI,HRHONDOG,HIDROELECTRICA RIO HONDO SA,NOROESTE,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Noa,566.326,2019-11
2019,11,LREYHB,LREYHB,HIDIAMAG,H. DIAMANTE SA,CUYO,Argentina,TURB + BOMBA HI,Hidráulica,HID,Resto Hidráulico,Cuyo,15626.078,2019-11
2019,11,LRIDDI01,LRID,CTLARISG,CT LA RIOJA - SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,307.537,2019-11
2019,11,LRIOTG21,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,1730.276,2019-11
2019,11,LRIOTG22,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,1149.007,2019-11
2019,11,LRIOTG23,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,0,2019-11
2019,11,LRIOTG24,LRIO,GRIOJANG,GENERACION RIOJANA SA,NOROESTE,Argentina,TURBO GAS,Térmica,TG,,Noa,2668.68,2019-11
2019,11,LRISDI01,LRIS,CTLARSSG,CT LA RIOJA SUR- SECCO,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,229.867,2019-11
2019,11,LUJAHI,LUJAHI,PAHLUJAG,PAH LA LUJANITA - ENARSA,CUYO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Cuyo,201.13,2019-11
2019,11,LUJBTG01,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,874.178,2019-11
2019,11,LUJBTG02,LUJB,CTLUJA2G,CT LUJAN II - ARAUCARIA ENERGY,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,110.93,2019-11
2019,11,LVICDI01,LVIC,EDELARFG,EDELAR GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,714.643,2019-11
2019,11,LVINHI,LVINHI,EPECORDG,EPEC GENERACION,CENTRO,Argentina,HIDRAULICA <=50,Renovable,HR,Resto Hidráulico,Centro,4283.356,2019-11
2019,11,MAGDDI01,MAGD,CTMAGAPG,CT MAGDALENA - APR ENERGY,GRAN BS.AS.,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MALLDI01,MALL,EDELARFG,EDELAR GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,41.38,2019-11
2019,11,MANAEO,MANAEO,PEMBEHRG,P.EOLICO MANANTIALES BEHR,PATAGONICA,Argentina,EOLICA,Renovable,EOL,,Patagonia,44251.812,2019-11
2019,11,MANBDI01,MANB,YPFTREUA,YPF EL TREBOL CT MANANT. BEHR,PATAGONICA,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,0.864,2019-11
2019,11,MANQEO,MANQEO,PEMANQUG,P.EOLICO MANQUE MATER,CENTRO,Argentina,EOLICA,Renovable,EOL,,Centro,4419.261,2019-11
2019,11,MAT3TG01,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MAT3TG02,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MAT3TG03,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,80.387,2019-11
2019,11,MAT3TG04,MAT3,CTMATH3G,CT MATHEU III - ARAUCARIA ENER,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,33.103,2019-11
2019,11,MATETG01,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG02,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG03,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG04,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG05,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,131.701,2019-11
2019,11,MATETG06,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG07,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG08,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG09,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATETG10,MATE,CTMATH2G,CT MATHEU II - APR ENERGY,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATHTG01,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MATHTG02,MATHEU,CTMATHEG,CT MATHEU - EMGASUD,GRAN BS.AS.,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDAJTG15,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDAJTG17,MDAJ,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDPATG12,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,450.436,2019-11
2019,11,MDPATG13,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDPATG19,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDPATG20,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,908.262,2019-11
2019,11,MDPATG21,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDPATG22,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,1905.151,2019-11
2019,11,MDPATG23,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,20634.062,2019-11
2019,11,MDPATG24,MDP2,CT9JULIG,CT 9 de JULIO C Cost ATLANTICA,BUENOS AIRES,Argentina,TURBO GAS,Térmica,TG,,Gba - Litoral - Buenos Aires,3193.881,2019-11
2019,11,MDPATV07,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MDPATV08,MDPA,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,MESEDI01,MESE,SINOMEZA,SINOPEC Arg. - Meseta Espinosa,PATAGONICA,Argentina,MOTOR DIESEL,Térmica,DI,,Patagonia,5334.328,2019-11
2019,11,MILADI01,MILA,EDELARFG,EDELAR GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,96.959,2019-11
2019,11,MIR1DI01,MIR1,CTMIRMEG,CT MIRAMAR I - ENERGYST,BUENOS AIRES,Argentina,MOTOR DIESEL,Térmica,DI,,Gba - Litoral - Buenos Aires,104.704,2019-11
2019,11,MJUADI01,MJUA,EPECORDG,EPEC GENERACION,CENTRO,Argentina,MOTOR DIESEL,Térmica,DI,,Centro,0,2019-11
2019,11,MMARTG01,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,Argentina,TURBO GAS,Térmica,CC,,Centro,22070.839,2019-11
2019,11,MMARTG02,MMAR,GMEDITEG,GENERACION MEDITERRANEA,CENTRO,Argentina,TURBO GAS,Térmica,CC,,Centro,21432.388,2019-11
2019,11,MMARTG03,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,7961.896,2019-11
2019,11,MMARTG04,MMAR,GMEDIPLG,GEN.MEDITERRANEA (CONT.PLUS),CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,7157.218,2019-11
2019,11,MMARTG05,MMAR,GMEDIT5G,GEN.MEDITERRANEA GRUPO 5,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2019-11
2019,11,MMARTG06,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2019-11
2019,11,MMARTG07,MMAR,GMEDIT2G,GENERACION MEDITERRANEA 220,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,0,2019-11
2019,11,MOLITV01,MOLI,MRPLSLSA,MOLINOS AGRO AG.(Ex.Mol Rio P),LITORAL,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,38.458,2019-11
2019,11,MSEVTG01,MSEV,ARCOMSXA,ARCOR MARIO SEVESO ARROYITO,CENTRO,Argentina,TURBO GAS,Térmica,TG,,Centro,10070.549,2019-11
2019,11,NECOEO,NECOEO,SEAENERG,SEA ENERGY PARQUE EOLICO,BUENOS AIRES,Argentina,EOLICA,Renovable,EOL,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,NECOTV01,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,NECOTV02,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,0,2019-11
2019,11,NECOTV03,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,14148.13,2019-11
2019,11,NECOTV04,NECO,CATLANTG,C.COSTA ATLANTICA,BUENOS AIRES,Argentina,TURBO VAPOR,Térmica,TV,,Gba - Litoral - Buenos Aires,2676.161,2019-11
2019,11,NESPDI02,NESP,EDESAEGG,EMP.DIS.S.ESTERO GENERACION,NOROESTE,Argentina,MOTOR DIESEL,Térmica,DI,,Noa,1357.836,2019-11
2019,11,NIDETV,NIDE,NIDEJU1A,NIDERA SAFORCADA-Junin,BUENOS AIRES,Argentina,BIOMASA,Renovable,TV,,Gba - Litoral - Buenos Aires,1.361,2019-11
2019,11,NIH1HI,NIH1HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,23215.54,2019-11
2019,11,NIH2HI,NIH2HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,22727.294,2019-11
2019,11,NIH3HI,NIH3HI,HINIHUIG,HIDROELECTRICA LOS NIHUILES SA,CUYO,Argentina,TURB HIDRAULICA,Hidráulica,HID,Resto Hidráulico,Cuyo,8961.103,2019-11
