anio,mes,agente_nemo,agente_descripcion,tipo_agente,region,provincia,categoria_area,categoria_demanda,tarifa,categoria_tarifa,demanda_MWh,indice_tiempo
2017,02,AYSAVAOY,AYSA - Est Elevadora V.Adelina,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1720.306,2017-02
2017,02,AYSAVDCY,AYSA - Est Elevadora V.Devoto,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2059.827,2017-02
2017,02,AYSAWICY,AYSA - Est Elevadora Wilde,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2664.922,2017-02
2017,02,AZAPLAYY,ACEROS ZAPLA S.A.,GU,NOROESTE,JUJUY,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4737.388,2017-02
2017,02,AZUCTETA,AZUCARERA JUAN M.TERAN SA,AG,NOROESTE,TUCUMAN,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,304.445,2017-02
2017,02,BACTPNOY,BS.AS. CONTAINER SERV.- PNuevo,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,349.332,2017-02
2017,02,BAGAMEDY,BAGLEY ARG.S.A.EX GALLET.ARCOR,GU,CENTRO,SAN LUIS,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1580.794,2017-02
2017,02,BAGASA1Y,BAGLEY ARG. - Salto,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2298.793,2017-02
2017,02,BIMBPIOY,BIMBO SA - Pta. Pilar,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,808.614,2017-02
2017,02,BOLSCO1Y,BOLSARPIL S.A. - Colon (BsAs),GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,97.425,2017-02
2017,02,BOPPCA1Y,BOPP ARGENTINA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1523.754,2017-02
2017,02,BUNGCA1Z,BUNGE CAMPANA EX PASA,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,4423.233,2017-02
2017,02,BUNGRA1Z,BUNGE ARGENTINA - Ramallo,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2803.973,2017-02
2017,02,BUNGSJSY,BUNGE ARGENTINA PTA.S.JERONIMO,GU,LITORAL,SANTA FE,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,2360.057,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,-0.001,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL,Residencial,1358.736,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,350.836,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,386.109,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,142.558,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,230.226,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,230.226,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,238.1,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,230.226,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,3324.117,2017-02
2017,02,C16OCTUW,COOP. 16 DE OCTUBRE,DI,PATAGONICA,CHUBUT,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,70.522,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,249.36,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,1605.407,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL,Residencial,2970.37,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,353.892,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,353.892,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL CONSUMO BASE,Residencial,1605.407,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE < 450 KWH,Residencial,103.708,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE > 450 MWH,Residencial,10.196,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL EXCEDENTE CON AHORRO,Residencial,114.054,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE <= 450 KWH,Residencial,103.708,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA SOCIAL SIN AHORRO EXCEDENTE > 450 MWH,Residencial,10.196,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL <300KWH,Comercial,6318.469,2017-02
2017,02,C3AR3A3W,COOP. CELTA - TRES ARROYOS,DI,BUENOS AIRES,BUENOS AIRES,Resto,Distribuidor,TARIFA USUARIO NO RESIDENCIAL >=300KWH,Industrial/Comercial Grande,271.766,2017-02
2017,02,CABOCA1Y,CABOT ARGENTINA S.A.I.C.,GU,BUENOS AIRES,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1872.961,2017-02
2017,02,CALBJPOY,CERAMICA ALBERDI - J. C. Paz,GU,GRAN BS.AS.,BUENOS AIRES,Gran Usuario MEM,Gran Usuario,GUMAS/AUTOGENERADORES,Industrial/Comercial Grande,1097.232,2017-02
2017,02,CALFAVQW,CALF NEUQUEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Gran Usuario MEM,Gran Usuario,GUMES/GUPAS,Industrial/Comercial Grande,1320.75,2017-02
2017,02,CALFAVQW,CALF NEUQUEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,MERCADO TERMINO DISTRIB,Mercado a Término,-0.001,2017-02
2017,02,CALFAVQW,CALF NEUQUEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RESIDENCIAL,Residencial,11198.995,2017-02
2017,02,CALFAVQW,CALF NEUQUEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >=10 Y <=20%,Residencial,2242.588,2017-02
2017,02,CALFAVQW,CALF NEUQUEN DISTRIBUIDOR,DI,COMAHUE,NEUQUEN,Resto,Distribuidor,RESIDENCIAL PLAN ESTIMULO AHORRO >20%,Residencial,4289.677,2017-02
